epoch,train_loss,train_accuracy,test_loss,test_accuracy,train_gate_0,train_gate_1,train_gate_2,train_gate_3,test_gate_0,test_gate_1,test_gate_2,test_gate_3
128.0,0.0012815187592059374,1.0,0.7576496855779128,0.7945454716682434,0.08153501152992249,0.046366069465875626,0.48049667477607727,0.39160215854644775,0.1218072772026062,0.07018669694662094,0.4116556942462921,0.39635032415390015
129.0,0.0012101841606199741,1.0,0.7652637985619631,0.7918182015419006,0.08255064487457275,0.04309059679508209,0.4831615686416626,0.39119720458984375,0.12059928476810455,0.06817439198493958,0.4157589375972748,0.3954674005508423
130.0,0.004766104048117995,0.9984999895095825,0.878756645376032,0.7754545211791992,0.08375346660614014,0.04340915381908417,0.4350908100605011,0.437746524810791,0.1206541433930397,0.0744313895702362,0.36310940980911255,0.44180506467819214
131.0,0.0051067826692014935,0.9990000128746033,0.8473410390723836,0.778181791305542,0.08045599609613419,0.046839285641908646,0.46066656708717346,0.4120382070541382,0.11897092312574387,0.0808258205652237,0.3808804452419281,0.41932275891304016
132.0,0.004273106081411243,0.9994999766349792,0.8429879206960852,0.7790908813476562,0.08439034223556519,0.04443153366446495,0.4772423505783081,0.39393582940101624,0.12109194695949554,0.07471167296171188,0.3900333344936371,0.4141629934310913
133.0,0.002400939589366317,1.0,0.7944840211759914,0.7881818413734436,0.09617291390895844,0.03600703552365303,0.4901350140571594,0.3776850998401642,0.155292809009552,0.041730429977178574,0.3997190296649933,0.40325772762298584
134.0,0.006148221116513014,0.9994999766349792,0.7863736694509332,0.7972727417945862,0.09780730307102203,0.03162253648042679,0.5043574571609497,0.36621272563934326,0.1573818027973175,0.031811248511075974,0.42234620451927185,0.38846075534820557
135.0,0.01231900117173791,0.9965000152587891,0.7874067536267367,0.7818182110786438,0.07506957650184631,0.046210162341594696,0.5404145121574402,0.3383057713508606,0.12988366186618805,0.06306428462266922,0.5150175094604492,0.2920345366001129
136.0,0.004796348324045539,1.0,0.8354844964634288,0.7790908813476562,0.0779615044593811,0.04348310828208923,0.5158613324165344,0.3626940846443176,0.14149388670921326,0.05763852968811989,0.5008305907249451,0.3000369966030121
137.0,0.004243653371930122,0.9994999766349792,0.8677340917153792,0.7699999809265137,0.08577900379896164,0.03567814454436302,0.4841172397136688,0.3944256007671356,0.15665988624095917,0.037212129682302475,0.4492199420928955,0.35690805315971375
138.0,0.0028075665505602958,1.0,0.8644859057123011,0.7690908908843994,0.08385786414146423,0.03290309011936188,0.4879778027534485,0.3952611982822418,0.146564319729805,0.03175900876522064,0.4470815360546112,0.37459510564804077
139.0,0.0018836517482995988,1.0,0.84197992189364,0.7727272510528564,0.08766091614961624,0.03423673287034035,0.503233790397644,0.37486860156059265,0.1513989269733429,0.03175893425941467,0.4675830602645874,0.34925904870033264
140.0,0.0041719916760921474,0.9984999895095825,0.8554691313071684,0.7645454406738281,0.09955110400915146,0.03358715772628784,0.4936971068382263,0.37316468358039856,0.18345323204994202,0.031035399064421654,0.45297732949256897,0.3325340449810028
141.0,0.003701512074097991,0.9994999766349792,0.858174934387207,0.7663636207580566,0.09894642233848572,0.035543717443943024,0.49261876940727234,0.3728911280632019,0.17731846868991852,0.033886875957250595,0.4495425522327423,0.33925214409828186
142.0,0.0017147758230566979,1.0,0.8487304423072122,0.7699999809265137,0.09701502323150635,0.0363498255610466,0.49563488364219666,0.3710002601146698,0.1691119372844696,0.03663897514343262,0.44921767711639404,0.3450314402580261
143.0,0.0014684137692674995,1.0,0.838759703148495,0.7718181610107422,0.09485766291618347,0.03774649649858475,0.49740496277809143,0.36999091506004333,0.15753522515296936,0.03871655836701393,0.455142617225647,0.34860557317733765
144.0,0.0013929747268557548,1.0,0.8448807423223149,0.774545431137085,0.0944472998380661,0.03945847973227501,0.4961886703968048,0.369905561208725,0.1534806340932846,0.040977127850055695,0.4543260931968689,0.3512161672115326
145.0,0.0013444977588951588,1.0,0.8482591405781833,0.7718181610107422,0.09571102261543274,0.04095316305756569,0.49175670742988586,0.371579110622406,0.16077753901481628,0.04274282231926918,0.4408539831638336,0.35562559962272644
146.0,0.0013122870307415724,1.0,0.8561962157487869,0.7699999809265137,0.09660568088293076,0.04206867888569832,0.48856058716773987,0.3727650046348572,0.16859672963619232,0.04434109479188919,0.42738983035087585,0.35967233777046204
147.0,0.001282420614734292,1.0,0.866240943941203,0.7672727108001709,0.09732508659362793,0.04310135170817375,0.4855133593082428,0.37406018376350403,0.17275168001651764,0.04619213566184044,0.41926851868629456,0.3617876470088959
148.0,0.0012458632616326212,1.0,0.8730378321084109,0.7672727108001709,0.09724794328212738,0.043532222509384155,0.4837900698184967,0.37542980909347534,0.17282800376415253,0.04707833752036095,0.415880411863327,0.364213228225708
149.0,0.0012079146597534418,1.0,0.8633010224320672,0.7709090709686279,0.097641721367836,0.04450235888361931,0.4821968972682953,0.3756590485572815,0.16761979460716248,0.04940491169691086,0.4170447587966919,0.36593061685562134
150.0,0.001179973242804408,1.0,0.8660794660178098,0.7718181610107422,0.09776376187801361,0.04597066715359688,0.48157963156700134,0.37468597292900085,0.16214124858379364,0.05225084722042084,0.4203721880912781,0.36523571610450745
151.0,0.0011562399687245488,1.0,0.8721394364400343,0.7718181610107422,0.0983453094959259,0.04777278006076813,0.47977495193481445,0.37410691380500793,0.1621156632900238,0.05532240867614746,0.41710996627807617,0.36545202136039734
152.0,0.0011516475807875396,1.0,0.8792416776310313,0.7736363410949707,0.0993819311261177,0.049381159245967865,0.47663918137550354,0.3745977580547333,0.16374363005161285,0.058676064014434814,0.4107603430747986,0.36681997776031494
153.0,0.0011413602866232396,1.0,0.8852856406840411,0.7736363410949707,0.10036608576774597,0.050773900002241135,0.4736157953739166,0.37524425983428955,0.16588181257247925,0.06107940524816513,0.40531495213508606,0.3677237927913666
154.0,0.0011267726020887494,1.0,0.8904639414765618,0.7727272510528564,0.10071256756782532,0.05230815336108208,0.47064924240112305,0.37633001804351807,0.16709449887275696,0.0634010061621666,0.40047669410705566,0.3690277934074402
155.0,0.0010808198740705848,1.0,0.8916513094035062,0.7736363410949707,0.10154731571674347,0.0518953874707222,0.4693903923034668,0.37716686725616455,0.16794247925281525,0.06325329840183258,0.39592066407203674,0.37288349866867065
156.0,0.001048838677816093,1.0,0.8925685431740501,0.7763636112213135,0.10182444751262665,0.05127031356096268,0.4691285490989685,0.3777766227722168,0.16827332973480225,0.06300126761198044,0.39340826869010925,0.3753170967102051
157.0,0.0010235757408663631,1.0,0.891929633400657,0.7790908813476562,0.10230495035648346,0.050449665635824203,0.4689202904701233,0.37832513451576233,0.16975708305835724,0.060583293437957764,0.3929310142993927,0.3767286241054535
158.0,0.0009630597149953246,1.0,0.8830348128622229,0.7809090614318848,0.09686096757650375,0.05021826922893524,0.47544336318969727,0.37747734785079956,0.14921636879444122,0.05843617394566536,0.4135512411594391,0.378796249628067
159.0,0.0009574834601953626,1.0,0.881355354569175,0.778181791305542,0.09443151205778122,0.05129005014896393,0.4758477210998535,0.37843072414398193,0.14182516932487488,0.05882691964507103,0.41886237263679504,0.38048553466796875
160.0,0.0009536688197404146,1.0,0.8851227956468408,0.7790908813476562,0.09421023726463318,0.052630141377449036,0.4725496470928192,0.380609929561615,0.1409761905670166,0.06092453747987747,0.41485095024108887,0.38324838876724243
161.0,0.0009518653526902199,1.0,0.8894278861175884,0.7772727012634277,0.09509721398353577,0.0544748418033123,0.4684077203273773,0.3820202350616455,0.14242017269134521,0.06393731385469437,0.40849679708480835,0.3851456642150879
162.0,0.0009548048796132207,1.0,0.8919732645424929,0.7772727012634277,0.09625167399644852,0.05609038099646568,0.46440958976745605,0.38324838876724243,0.14464503526687622,0.06688203662633896,0.4018586277961731,0.38661429286003113
163.0,0.0009552102489396929,1.0,0.8926371895183216,0.7754545211791992,0.09707369655370712,0.05728469789028168,0.46184924244880676,0.38379237055778503,0.1468406319618225,0.06920448690652847,0.39662182331085205,0.38733312487602234
164.0,0.0009556909548118711,1.0,0.8955388404022564,0.774545431137085,0.09736663848161697,0.05890905484557152,0.4596700072288513,0.3840542733669281,0.14872422814369202,0.07355929911136627,0.39009594917297363,0.3876205086708069
165.0,0.0009600804438814521,1.0,0.9007694993235849,0.7763636112213135,0.09750398248434067,0.061199165880680084,0.4565206468105316,0.38477617502212524,0.15053211152553558,0.07931799441576004,0.38224247097969055,0.3879074156284332
166.0,0.0008921251315623522,1.0,0.9022519553791393,0.7754545211791992,0.09833420068025589,0.05844928324222565,0.4568023085594177,0.38641414046287537,0.15491928160190582,0.07361800968647003,0.38198113441467285,0.3894816040992737
167.0,0.0008732967348769308,1.0,0.9054716973954982,0.774545431137085,0.09880157560110092,0.05817205086350441,0.4558916687965393,0.38713473081588745,0.15761703252792358,0.07161106914281845,0.38089627027511597,0.3898756206035614
168.0,0.0015832369048148394,0.9994999766349792,0.8689088077978654,0.7790908813476562,0.09962955117225647,0.05214819684624672,0.4525177776813507,0.395704448223114,0.16182012856006622,0.046223532408475876,0.36707767844200134,0.42487865686416626
169.0,0.0014062735298648477,0.9994999766349792,0.8781438634612343,0.7772727012634277,0.09967624396085739,0.04909829422831535,0.45108485221862793,0.400140643119812,0.16338345408439636,0.041953351348638535,0.35910841822624207,0.43555477261543274
170.0,0.0009290938815101981,1.0,0.8703506811098619,0.778181791305542,0.09798742085695267,0.0528610534965992,0.45993292331695557,0.38921859860420227,0.1623600870370865,0.04685410484671593,0.3705091178417206,0.4202767014503479
171.0,0.000982680218294263,1.0,0.8398246602578596,0.7863636612892151,0.09604127705097198,0.057979438453912735,0.4732076823711395,0.37277162075042725,0.1569262593984604,0.056742530316114426,0.410794734954834,0.37553641200065613
172.0,0.002111694491002709,0.9994999766349792,0.8313291521505876,0.7881818413734436,0.09542127698659897,0.05978924781084061,0.4824399948120117,0.3623495101928711,0.15609075129032135,0.06102050840854645,0.43714913725852966,0.34573957324028015
173.0,0.0010398814151994884,1.0,0.8282360849597238,0.7881818413734436,0.09500827640295029,0.0602089948952198,0.48301243782043457,0.36177027225494385,0.15485753118991852,0.06267000734806061,0.4460042715072632,0.3364682197570801
174.0,0.0009209913988597691,1.0,0.8536436332355846,0.7845454812049866,0.0944104790687561,0.06198132783174515,0.47573205828666687,0.3678761422634125,0.15480439364910126,0.06511550396680832,0.4332466721534729,0.3468334376811981
175.0,0.0009880349910818041,1.0,0.8811727255040949,0.7809090614318848,0.09346308559179306,0.06503988057374954,0.46413886547088623,0.37735816836357117,0.15492045879364014,0.06722867488861084,0.4113473892211914,0.36650350689888
176.0,0.0009124694070778787,1.0,0.891817617524754,0.7790908813476562,0.09381452947854996,0.06414103507995605,0.46086299419403076,0.38118141889572144,0.15561360120773315,0.0634877011179924,0.4053199887275696,0.37557870149612427
177.0,0.0008596521094441414,1.0,0.8967130198261954,0.778181791305542,0.09412657469511032,0.06411993503570557,0.45910024642944336,0.38265326619148254,0.1568034291267395,0.062386654317379,0.4008626937866211,0.3799472451210022
178.0,0.0008436118820682168,1.0,0.9001024296066977,0.7790908813476562,0.09446004033088684,0.06643148511648178,0.4551655352115631,0.38394296169281006,0.15920433402061462,0.06376437842845917,0.39510148763656616,0.38192978501319885
179.0,0.0008399302824400365,1.0,0.9027281792597337,0.7790908813476562,0.09472716599702835,0.06873083859682083,0.45226868987083435,0.38427338004112244,0.16127769649028778,0.0656261071562767,0.39087003469467163,0.3822261691093445
180.0,0.000827695672865957,1.0,0.9027381090684371,0.7790908813476562,0.09439779818058014,0.07038377970457077,0.4515063464641571,0.3837120532989502,0.16124865412712097,0.06757054477930069,0.38969480991363525,0.3814859688282013
181.0,0.0007824680861085653,1.0,0.9026927348700436,0.7790908813476562,0.09515747427940369,0.06956501305103302,0.45255041122436523,0.38272714614868164,0.16156379878520966,0.06770572066307068,0.3888828754425049,0.3818475604057312
182.0,0.0007705559148453176,1.0,0.9045943015271967,0.7799999713897705,0.0954388752579689,0.07055774331092834,0.45117291808128357,0.3828304708003998,0.1625065803527832,0.06941943615674973,0.3851686716079712,0.38290536403656006
183.0,0.0007502133608795703,1.0,0.9070240469412371,0.7799999713897705,0.09561996161937714,0.0706905722618103,0.4507916271686554,0.3828977942466736,0.16332188248634338,0.06952618062496185,0.3842233419418335,0.38292863965034485
184.0,0.000731814140919596,1.0,0.9097762232477015,0.7809090614318848,0.09579625725746155,0.07074955850839615,0.4501388669013977,0.3833152949810028,0.16439005732536316,0.06915445625782013,0.383512407541275,0.3829430639743805
185.0,0.0007342796786688268,1.0,0.9117852468924089,0.7818182110786438,0.09571018815040588,0.07251209020614624,0.44816455245018005,0.3836131989955902,0.16523590683937073,0.07070712745189667,0.3809414803981781,0.3831154704093933
186.0,0.0007527696462348104,1.0,0.9124627324667844,0.7809090614318848,0.0954785943031311,0.07478971034288406,0.4456903636455536,0.38404127955436707,0.16573449969291687,0.07286912947893143,0.3776474893093109,0.3837488889694214
187.0,0.0007402601232752204,1.0,0.8962600366635756,0.7818182110786438,0.0887516513466835,0.07913194596767426,0.4507097601890564,0.38140666484832764,0.14116524159908295,0.0751328319311142,0.40221959352493286,0.38148233294487
188.0,0.0011851176992058753,1.0,0.8310156668316234,0.7918182015419006,0.07167711108922958,0.08234301954507828,0.47131574153900146,0.37466418743133545,0.10166934132575989,0.07316785305738449,0.4534667730331421,0.37169602513313293
189.0,0.0008300734860822558,1.0,0.8151689488237555,0.7909091114997864,0.07093437761068344,0.08180148154497147,0.47482243180274963,0.37244167923927307,0.1023339033126831,0.07106561213731766,0.45628422498703003,0.3703162372112274
190.0,0.0007821654318831861,1.0,0.8412344378774816,0.7890909314155579,0.07195848226547241,0.08660301566123962,0.4656134843826294,0.37582501769065857,0.11775680631399155,0.07183904200792313,0.4251888692378998,0.38521525263786316
191.0,0.0008511576922610402,1.0,0.8570396655256098,0.7890909314155579,0.07308773696422577,0.08974724262952805,0.4561214745044708,0.38104361295700073,0.12417963147163391,0.07223184406757355,0.4063946604728699,0.39719390869140625
192.0,0.0009961515045724808,1.0,0.8467404369874434,0.7890909314155579,0.07025593519210815,0.09132373332977295,0.45512476563453674,0.38329559564590454,0.11440470069646835,0.07220596820116043,0.4186871647834778,0.39470216631889343
193.0,0.0008557644831016659,1.0,0.8359082369370894,0.7881818413734436,0.06519103050231934,0.09575776755809784,0.45761263370513916,0.3814385235309601,0.10519694536924362,0.07720068842172623,0.4357817471027374,0.3818206191062927
194.0,0.0008222962864674627,1.0,0.8344226958534934,0.7909091114997864,0.06502331793308258,0.09573422372341156,0.4587942361831665,0.38044819235801697,0.1073598563671112,0.07799454778432846,0.4388989508152008,0.37574663758277893
195.0,0.0008045613141730428,1.0,0.8362396728992462,0.7909091114997864,0.06695582717657089,0.0966748595237732,0.45535150170326233,0.3810178339481354,0.11058226227760315,0.07869303971529007,0.4344421923160553,0.3762824833393097
196.0,0.0007397468588314951,1.0,0.8303888001225211,0.7909091114997864,0.07108046859502792,0.09496234357357025,0.45169469714164734,0.3822624385356903,0.11414525657892227,0.07474104315042496,0.4311378300189972,0.3799758553504944
197.0,0.0006990793864242732,1.0,0.8237920943173496,0.7881818413734436,0.07088565826416016,0.09388706833124161,0.45634764432907104,0.3788796067237854,0.10903403908014297,0.07086405158042908,0.44825759530067444,0.3718443512916565
198.0,0.000686511155217886,1.0,0.826192572333596,0.7881818413734436,0.07006187736988068,0.09426656365394592,0.45962631702423096,0.37604522705078125,0.1026587262749672,0.0710165873169899,0.4568995535373688,0.36942511796951294
199.0,0.0007763044363819063,1.0,0.8326871755448255,0.7927272915840149,0.06983410567045212,0.09593548625707626,0.4582763612270355,0.3759540617465973,0.10186366736888885,0.07227833569049835,0.45621052384376526,0.36964747309684753
200.0,0.0006545561417005956,1.0,0.8302646354653619,0.7909091114997864,0.07217151671648026,0.09402855485677719,0.4524441957473755,0.38135573267936707,0.10502590239048004,0.06873778253793716,0.4477473199367523,0.37848901748657227
201.0,0.0006524885953404009,1.0,0.8306847792863846,0.7918182015419006,0.07332904636859894,0.09402204304933548,0.4465480446815491,0.3861008584499359,0.10778364539146423,0.06595050543546677,0.4391147196292877,0.3871511220932007
202.0,0.0006577952159568667,1.0,0.8332477576082403,0.7909091114997864,0.07426514476537704,0.09524357318878174,0.44297555088996887,0.38751575350761414,0.10962319374084473,0.06606394797563553,0.43245819211006165,0.3918546736240387
203.0,0.000644718857947737,1.0,0.8366555629535155,0.7900000214576721,0.07540138810873032,0.0968363806605339,0.4403759837150574,0.387386292219162,0.11128038167953491,0.06791075319051743,0.42740222811698914,0.39340662956237793
204.0,0.0006603882904164493,1.0,0.8423901967568831,0.7909091114997864,0.07687120139598846,0.09963957220315933,0.43570542335510254,0.38778382539749146,0.1128704696893692,0.07139743119478226,0.4210689663887024,0.3946630656719208
205.0,0.0006960525214672089,1.0,0.8496704362197356,0.7918182015419006,0.07851197570562363,0.10242733359336853,0.43074744939804077,0.3883132338523865,0.11484929919242859,0.07454845309257507,0.41499823331832886,0.3956039845943451
206.0,0.0006022089449688792,1.0,0.8432113100723787,0.7927272915840149,0.07969433814287186,0.09724018722772598,0.43448740243911743,0.3885780870914459,0.11684489995241165,0.07126852869987488,0.4151930510997772,0.39669355750083923
207.0,0.0005855584871023894,1.0,0.8421377811106768,0.7954545617103577,0.08046795427799225,0.09581358730792999,0.43497028946876526,0.3887481689453125,0.11889123916625977,0.07018190622329712,0.41343995928764343,0.39748692512512207
208.0,0.0005473301019519567,1.0,0.8410388480533253,0.7918182015419006,0.08255589008331299,0.08559825271368027,0.4431934058666229,0.3886524438858032,0.1186264157295227,0.06012678146362305,0.421573281288147,0.39967355132102966
209.0,0.0005388097702525557,1.0,0.8449515720930967,0.7918182015419006,0.08344949781894684,0.0833359807729721,0.4440871477127075,0.3891274034976959,0.11868352442979813,0.05854370817542076,0.42227694392204285,0.4004957675933838
210.0,0.0005446447790600359,1.0,0.8498787024888126,0.7918182015419006,0.08354271203279495,0.08776397258043289,0.4394055902957916,0.3892877399921417,0.11928118765354156,0.061810970306396484,0.4178246259689331,0.40108323097229004
211.0,0.0005763032706454397,1.0,0.8579191867871718,0.7900000214576721,0.08304088562726974,0.09449539333581924,0.43278178572654724,0.389681875705719,0.11970718204975128,0.06789450347423553,0.4110100567340851,0.4013882577419281
212.0,0.0005442542782984674,1.0,0.8492667961120606,0.7936363816261292,0.08330757170915604,0.09473966807126999,0.43169352412223816,0.3902592658996582,0.1206517294049263,0.06502902507781982,0.41133540868759155,0.40298381447792053
213.0,0.0005312841041013598,1.0,0.8434149599075318,0.7936363816261292,0.08356689661741257,0.09544637799263,0.4300168752670288,0.39096978306770325,0.12152989953756332,0.06386703997850418,0.41018450260162354,0.40441858768463135
214.0,0.0005350058181211353,1.0,0.8462250651012767,0.7936363816261292,0.08374340832233429,0.09804867208003998,0.4265921413898468,0.39161574840545654,0.12228339165449142,0.06578711420297623,0.4065842628479004,0.40534526109695435
215.0,0.000552000129595399,1.0,0.8495506895672191,0.7927272915840149,0.08390461653470993,0.10053393244743347,0.42389509081840515,0.39166635274887085,0.12301258742809296,0.06850561499595642,0.40294983983039856,0.4055319130420685
216.0,0.0005714969886466861,1.0,0.854190444946289,0.7909091114997864,0.08402454107999802,0.10264626145362854,0.42162883281707764,0.3917003571987152,0.12358622997999191,0.07166251540184021,0.3991438150405884,0.4056074321269989
217.0,0.0005750777362845838,1.0,0.8585912262309682,0.7909091114997864,0.08433740586042404,0.1039833351969719,0.41980990767478943,0.39186936616897583,0.1243036687374115,0.0737050250172615,0.3963871896266937,0.4056040942668915
218.0,0.0005602788580581546,1.0,0.8598066650737416,0.7918182015419006,0.08464449644088745,0.1047026515007019,0.4186502993106842,0.39200258255004883,0.12473763525485992,0.07369230687618256,0.39604640007019043,0.4055236876010895
219.0,0.0005421971743926406,1.0,0.8565965954823928,0.7918182015419006,0.08309130370616913,0.10578303784132004,0.4227100610733032,0.3884155750274658,0.11228395253419876,0.07575593888759613,0.41135475039482117,0.40060535073280334
220.0,0.003052261520177126,0.9990000128746033,0.8608251134915785,0.7909091114997864,0.08073394745588303,0.10357137024402618,0.42874664068222046,0.3869480788707733,0.10824228823184967,0.0707404762506485,0.4246205687522888,0.3963966369628906
221.0,0.0005100760874338448,1.0,0.8451193455132571,0.7963636517524719,0.08383001387119293,0.1026877835392952,0.42719411849975586,0.3862880766391754,0.11496490240097046,0.06995663046836853,0.4205999970436096,0.3944784700870514
222.0,0.0005204548216424883,1.0,0.8497046026316556,0.7972727417945862,0.08556532114744186,0.10397431999444962,0.4239691495895386,0.38649120926856995,0.11877422034740448,0.07228388637304306,0.4147655665874481,0.39417633414268494
223.0,0.0005348504958674311,1.0,0.8537959762053057,0.7981818318367004,0.08635511994361877,0.10503516346216202,0.42147621512413025,0.38713347911834717,0.12053896486759186,0.07408060878515244,0.4104926586151123,0.3948877155780792
224.0,0.0005255492767319083,1.0,0.8553922994570299,0.7972727417945862,0.086823008954525,0.10509374737739563,0.42012593150138855,0.38795724511146545,0.12151339650154114,0.07400834560394287,0.4088250994682312,0.3956531584262848
225.0,0.0005155609278008342,1.0,0.8568149106069045,0.7954545617103577,0.08713363856077194,0.10548195987939835,0.4189208447933197,0.3884635269641876,0.12211151421070099,0.07438245415687561,0.407256543636322,0.3962494730949402
226.0,0.0005146675682626664,1.0,0.8591297232020985,0.7954545617103577,0.08733797818422318,0.10685373097658157,0.4165835678577423,0.3892247676849365,0.12244781851768494,0.07589647173881531,0.40449246764183044,0.3971632421016693
227.0,0.0005110503798350692,1.0,0.8614015339721333,0.7945454716682434,0.08774247765541077,0.10768356174230576,0.41453760862350464,0.39003634452819824,0.12277828902006149,0.07681366801261902,0.40225672721862793,0.39815133810043335
228.0,0.0005130722136236727,1.0,0.8660209511626851,0.7936363816261292,0.08817395567893982,0.10933578759431839,0.41173097491264343,0.39075931906700134,0.12319160997867584,0.07852556556463242,0.39942115545272827,0.39886167645454407
229.0,0.0005449369691777975,1.0,0.8726563722437078,0.7918182015419006,0.0884421095252037,0.11244675517082214,0.4078783392906189,0.39123281836509705,0.12352494895458221,0.08165089040994644,0.39562198519706726,0.39920225739479065
230.0,0.0006951482994481921,1.0,0.8784337219324979,0.7918182015419006,0.08865281939506531,0.11350167542695999,0.4061949551105499,0.3916504979133606,0.12393296509981155,0.08349566161632538,0.39304959774017334,0.3995217978954315
231.0,0.0004692748636007309,1.0,0.8641775693676689,0.7945454716682434,0.08911304175853729,0.1067066490650177,0.4120503067970276,0.3921300172805786,0.1243894100189209,0.07179123908281326,0.4079533815383911,0.3958659768104553
232.0,0.00046915332158096134,1.0,0.8663781909509138,0.7918182015419006,0.08936555683612823,0.10012874007225037,0.4181312918663025,0.3923744261264801,0.12432239949703217,0.06929206103086472,0.4159659743309021,0.3904195725917816
233.0,0.0005065580147784203,1.0,0.8732944846153259,0.7918182015419006,0.08906767517328262,0.10831862688064575,0.40983104705810547,0.39278265833854675,0.12451743334531784,0.07265270501375198,0.41117021441459656,0.3916596472263336
234.0,0.00237965032691136,0.9994999766349792,0.9055705811760643,0.778181791305542,0.0911206379532814,0.07654222100973129,0.4127873182296753,0.4195497930049896,0.12258242815732956,0.05636758729815483,0.41037052869796753,0.41067948937416077
235.0,0.0007086757326032967,1.0,0.9303315015272661,0.7754545211791992,0.09203596413135529,0.05907825008034706,0.43067485094070435,0.4182108938694,0.11971037089824677,0.05177195742726326,0.4208928942680359,0.407624751329422
236.0,0.0024752115323208273,0.9990000128746033,0.8867779805443504,0.7763636112213135,0.09107604622840881,0.05828046053647995,0.4630488455295563,0.38759464025497437,0.12089119851589203,0.0532284751534462,0.44235631823539734,0.38352394104003906
237.0,0.0008365255882963539,1.0,0.9385975174470381,0.7609090805053711,0.0937381386756897,0.05384010449051857,0.45683982968330383,0.3955818712711334,0.12016735970973969,0.039828866720199585,0.4471963047981262,0.3928074836730957
238.0,0.004342190087307245,0.9990000128746033,1.0527737114646218,0.7481818199157715,0.09212358295917511,0.05897493287920952,0.4234194755554199,0.42548203468322754,0.12087084352970123,0.0468534380197525,0.39461877942085266,0.4376569092273712
239.0,0.0015136845821980386,0.9994999766349792,0.9762895030325109,0.7654545307159424,0.08527921885251999,0.08721069246530533,0.43683287501335144,0.39067721366882324,0.11724875867366791,0.08813221007585526,0.44913437962532043,0.3454846143722534
240.0,0.0009794615982100367,1.0,0.9555681890791112,0.7690908908843994,0.08187981694936752,0.09544749557971954,0.43262016773223877,0.39005252718925476,0.11641857028007507,0.0890442356467247,0.45361635088920593,0.3409208357334137
241.0,0.0008208326762542129,1.0,0.8822208601778204,0.7809090614318848,0.07605050504207611,0.06955376267433167,0.4706011116504669,0.3837946355342865,0.10199897736310959,0.03376198932528496,0.5481806397438049,0.3160584270954132
242.0,0.0007987657897174359,1.0,0.870999805168672,0.7827273011207581,0.07180100679397583,0.058664701879024506,0.5035165548324585,0.3660176694393158,0.0964597836136818,0.021962705999612808,0.5938678979873657,0.28770965337753296
243.0,0.0006975313234142959,1.0,0.8801243601062081,0.7836363911628723,0.07175013422966003,0.06388299912214279,0.5029814839363098,0.361385315656662,0.09772954881191254,0.021313058212399483,0.5954111814498901,0.28554627299308777
244.0,0.0006215937319211662,1.0,0.8858593740246513,0.7827273011207581,0.07344728708267212,0.07209821045398712,0.49014487862586975,0.3643096685409546,0.10116903483867645,0.025771718472242355,0.5784499049186707,0.29460930824279785
245.0,0.0005850564171560108,1.0,0.8875869798660279,0.7854545712471008,0.07487425208091736,0.08182810992002487,0.4713831841945648,0.37191441655158997,0.10445328801870346,0.03235132247209549,0.5562278032302856,0.306967556476593
246.0,0.0005799687432590872,1.0,0.8909576030211015,0.7836363911628723,0.07557132095098495,0.09056501090526581,0.4539432227611542,0.37992045283317566,0.10713259875774384,0.04040388762950897,0.5338994264602661,0.3185640871524811
247.0,0.000595399904763326,1.0,0.8967133908922023,0.7809090614318848,0.07587254047393799,0.09695513546466827,0.4438830316066742,0.38328927755355835,0.10867395997047424,0.04895011708140373,0.5177271366119385,0.3246487081050873
248.0,0.000516683743800968,1.0,0.862708981145512,0.7890909314155579,0.07712005823850632,0.07509604841470718,0.46919065713882446,0.3785933256149292,0.11108984798192978,0.034463465213775635,0.5348351001739502,0.3196116089820862
249.0,0.0005249668816104531,1.0,0.8610903558947823,0.7890909314155579,0.07781513780355453,0.06225937232375145,0.48205146193504333,0.3778739869594574,0.11205441504716873,0.03261109068989754,0.5327181816101074,0.322616308927536
250.0,0.0005050637596286833,1.0,0.8666845542734319,0.7799999713897705,0.07888209819793701,0.06412198394536972,0.46873554587364197,0.3882603645324707,0.11364591866731644,0.03817135840654373,0.5127924084663391,0.3353902995586395
251.0,0.0004982756155077369,1.0,0.8906635883721439,0.7736363410949707,0.0796443447470665,0.06728712469339371,0.4591374397277832,0.3939310908317566,0.11505135148763657,0.04405943304300308,0.49765846133232117,0.3432307541370392
252.0,0.0004877657094039023,1.0,0.910529195395383,0.7690908908843994,0.07989689707756042,0.07125014811754227,0.45272448658943176,0.39612847566604614,0.11612652987241745,0.05037039518356323,0.48682424426078796,0.34667882323265076
253.0,0.0004745253128930926,1.0,0.9295871638167988,0.7690908908843994,0.08014211803674698,0.07711303234100342,0.44554460048675537,0.39720022678375244,0.11742950230836868,0.05774776637554169,0.47607433795928955,0.3487483859062195
254.0,0.00046924465987831357,1.0,0.9450248549201272,0.7699999809265137,0.08042742311954498,0.08512654900550842,0.4362001121044159,0.3982459008693695,0.11870455741882324,0.06477900594472885,0.46635475754737854,0.35016170144081116
255.0,0.0004670188019517809,1.0,0.9529531033472581,0.7681818008422852,0.08051390200853348,0.09107084572315216,0.429769366979599,0.3986458480358124,0.11948832869529724,0.06906019896268845,0.4604472517967224,0.3510042130947113
