epoch,train_loss,train_accuracy,test_loss,test_accuracy
75.0,0.04167209565639496,0.9994999766349792,0.5953959226608276,0.8054545521736145
76.0,0.04094499722123146,0.9994999766349792,0.5958090424537659,0.8054545521736145
77.0,0.040241677314043045,0.9994999766349792,0.5962153673171997,0.8054545521736145
78.0,0.039560943841934204,0.9994999766349792,0.5966166257858276,0.8054545521736145
79.0,0.0389016792178154,0.9994999766349792,0.5970146059989929,0.8054545521736145
80.0,0.03826284036040306,0.9994999766349792,0.5974114537239075,0.8063636422157288
81.0,0.0376434288918972,0.9994999766349792,0.5978087186813354,0.8063636422157288
82.0,0.03704250976443291,0.9994999766349792,0.5982081890106201,0.807272732257843
83.0,0.03645921126008034,0.9994999766349792,0.5986111760139465,0.807272732257843
84.0,0.03589271381497383,0.9994999766349792,0.5990184545516968,0.8081818222999573
85.0,0.03534223139286041,0.9994999766349792,0.5994307398796082,0.8081818222999573
86.0,0.03480704873800278,0.9994999766349792,0.599848210811615,0.8081818222999573
87.0,0.03428647667169571,1.0,0.600270688533783,0.807272732257843
88.0,0.03377988934516907,1.0,0.6006976962089539,0.807272732257843
89.0,0.033286698162555695,1.0,0.6011285781860352,0.8081818222999573
90.0,0.032806336879730225,1.0,0.6015622019767761,0.807272732257843
91.0,0.03233828395605087,1.0,0.6019976139068604,0.807272732257843
92.0,0.03188205510377884,1.0,0.6024335026741028,0.8081818222999573
93.0,0.03143719211220741,1.0,0.6028686165809631,0.807272732257843
94.0,0.031003249809145927,1.0,0.6033017039299011,0.8081818222999573
95.0,0.03057982586324215,1.0,0.6037313342094421,0.8081818222999573
96.0,0.03016652911901474,1.0,0.6041569113731384,0.8081818222999573
97.0,0.029762981459498405,1.0,0.6045770049095154,0.807272732257843
98.0,0.02936883643269539,1.0,0.6049910187721252,0.8081818222999573
99.0,0.028983760625123978,1.0,0.605398416519165,0.8081818222999573
100.0,0.028607435524463654,1.0,0.6057987213134766,0.8081818222999573
101.0,0.028239572420716286,1.0,0.6061918139457703,0.8081818222999573
102.0,0.027879856526851654,1.0,0.6065778732299805,0.8081818222999573
103.0,0.02752803824841976,1.0,0.6069567203521729,0.8081818222999573
104.0,0.02718384377658367,1.0,0.6073290705680847,0.8081818222999573
105.0,0.026847029104828835,1.0,0.6076953411102295,0.8081818222999573
106.0,0.026517366990447044,1.0,0.6080559492111206,0.8081818222999573
107.0,0.026194604113698006,1.0,0.6084117293357849,0.8081818222999573
108.0,0.025878550484776497,1.0,0.608763575553894,0.8081818222999573
109.0,0.025568993762135506,1.0,0.6091121435165405,0.8081818222999573
110.0,0.02526572160422802,1.0,0.6094581484794617,0.8081818222999573
111.0,0.02496856264770031,1.0,0.6098024249076843,0.8081818222999573
112.0,0.024677330628037453,1.0,0.6101456880569458,0.807272732257843
113.0,0.02439185231924057,1.0,0.6104884743690491,0.807272732257843
114.0,0.024111948907375336,1.0,0.610831618309021,0.807272732257843
115.0,0.02383747696876526,1.0,0.6111752390861511,0.807272732257843
116.0,0.023568276315927505,1.0,0.6115201115608215,0.8081818222999573
117.0,0.023304197937250137,1.0,0.6118662357330322,0.8081818222999573
118.0,0.02304510772228241,1.0,0.6122139692306519,0.8081818222999573
119.0,0.022790856659412384,1.0,0.6125633120536804,0.8081818222999573
120.0,0.022541319951415062,1.0,0.612914502620697,0.8081818222999573
121.0,0.022296369075775146,1.0,0.6132673621177673,0.8081818222999573
122.0,0.022055888548493385,1.0,0.6136219501495361,0.8081818222999573
123.0,0.02181975729763508,1.0,0.6139779686927795,0.8081818222999573
124.0,0.021587850525975227,1.0,0.6143353581428528,0.8081818222999573
125.0,0.021360086277127266,1.0,0.6146939396858215,0.8081818222999573
126.0,0.0211363323032856,1.0,0.6150532960891724,0.8081818222999573
127.0,0.02091650292277336,1.0,0.6154131889343262,0.8081818222999573
128.0,0.0207004863768816,1.0,0.615773618221283,0.807272732257843
129.0,0.020488204434514046,1.0,0.6161342263221741,0.807272732257843
130.0,0.020279549062252045,1.0,0.6164946556091309,0.8063636422157288
131.0,0.020074443891644478,1.0,0.6168549060821533,0.8063636422157288
132.0,0.01987280137836933,1.0,0.6172146201133728,0.8063636422157288
133.0,0.019674524664878845,1.0,0.6175736784934998,0.8063636422157288
134.0,0.019479556009173393,1.0,0.617932140827179,0.8063636422157288
135.0,0.019287800416350365,1.0,0.6182897090911865,0.8063636422157288
136.0,0.019099190831184387,1.0,0.6186462640762329,0.8063636422157288
137.0,0.018913647159934044,1.0,0.6190019845962524,0.8063636422157288
138.0,0.01873110421001911,1.0,0.6193565726280212,0.8063636422157288
139.0,0.01855149120092392,1.0,0.6197103261947632,0.8063636422157288
140.0,0.018374741077423096,1.0,0.6200630068778992,0.8063636422157288
141.0,0.018200790509581566,1.0,0.6204147338867188,0.8063636422157288
142.0,0.018029576167464256,1.0,0.6207655072212219,0.8063636422157288
143.0,0.01786104217171669,1.0,0.6211154460906982,0.8063636422157288
144.0,0.017695121467113495,1.0,0.6214644312858582,0.8063636422157288
145.0,0.017531760036945343,1.0,0.6218128800392151,0.8063636422157288
146.0,0.017370902001857758,1.0,0.6221604347229004,0.8063636422157288
147.0,0.01721249148249626,1.0,0.6225075125694275,0.8063636422157288
148.0,0.017056478187441826,1.0,0.6228537559509277,0.8063636422157288
149.0,0.01690281555056572,1.0,0.6231996417045593,0.8063636422157288
150.0,0.016751447692513466,1.0,0.6235448122024536,0.8063636422157288
151.0,0.016602329909801483,1.0,0.6238896250724792,0.807272732257843
152.0,0.016455406323075294,1.0,0.6242337822914124,0.807272732257843
153.0,0.016310641542077065,1.0,0.6245776414871216,0.807272732257843
154.0,0.016167987138032913,1.0,0.6249209046363831,0.8063636422157288
155.0,0.016027400270104408,1.0,0.6252635717391968,0.8063636422157288
156.0,0.015888845548033714,1.0,0.6256058812141418,0.8063636422157288
157.0,0.015752267092466354,1.0,0.6259475946426392,0.8063636422157288
158.0,0.015617637895047665,1.0,0.626288890838623,0.8054545521736145
159.0,0.015484914183616638,1.0,0.6266294717788696,0.8045454621315002
160.0,0.015354055911302567,1.0,0.6269695162773132,0.8045454621315002
161.0,0.015225027687847614,1.0,0.6273089051246643,0.8045454621315002
162.0,0.01509779877960682,1.0,0.6276475787162781,0.8045454621315002
163.0,0.014972327277064323,1.0,0.6279856562614441,0.8045454621315002
164.0,0.014848580583930016,1.0,0.628322958946228,0.8045454621315002
165.0,0.014726528897881508,1.0,0.6286593675613403,0.8045454621315002
166.0,0.014606134966015816,1.0,0.6289950609207153,0.8045454621315002
167.0,0.014487369917333126,1.0,0.629330039024353,0.8045454621315002
168.0,0.014370202086865902,1.0,0.6296640038490295,0.8045454621315002
169.0,0.014254599809646606,1.0,0.6299971342086792,0.8054545521736145
170.0,0.0141405388712883,1.0,0.630329430103302,0.8054545521736145
171.0,0.01402798667550087,1.0,0.6306607127189636,0.8054545521736145
172.0,0.013916912488639355,1.0,0.6309912204742432,0.8054545521736145
173.0,0.013807295821607113,1.0,0.6313207745552063,0.8054545521736145
174.0,0.013699107803404331,1.0,0.6316492557525635,0.8054545521736145
175.0,0.013592316769063473,1.0,0.6319769024848938,0.8054545521736145
176.0,0.013486904092133045,1.0,0.6323037147521973,0.8054545521736145
177.0,0.01338284183293581,1.0,0.6326295137405396,0.8054545521736145
178.0,0.013280106708407402,1.0,0.6329544186592102,0.8063636422157288
179.0,0.013178675435483456,1.0,0.633278489112854,0.8063636422157288
180.0,0.013078523799777031,1.0,0.6336016058921814,0.8063636422157288
181.0,0.01297962386161089,1.0,0.6339240670204163,0.8063636422157288
182.0,0.012881964445114136,1.0,0.6342453360557556,0.8063636422157288
183.0,0.012785515747964382,1.0,0.6345658898353577,0.8063636422157288
184.0,0.01269026193767786,1.0,0.6348856091499329,0.8063636422157288
185.0,0.012596177868545055,1.0,0.635204553604126,0.8063636422157288
186.0,0.012503247708082199,1.0,0.6355226039886475,0.8063636422157288
187.0,0.012411447241902351,1.0,0.6358397603034973,0.8063636422157288
188.0,0.012320763431489468,1.0,0.6361562013626099,0.8063636422157288
189.0,0.012231170199811459,1.0,0.6364718675613403,0.8063636422157288
190.0,0.012142651714384556,1.0,0.636786699295044,0.8063636422157288
191.0,0.012055186554789543,1.0,0.637100875377655,0.8063636422157288
192.0,0.011968766339123249,1.0,0.6374140977859497,0.8063636422157288
193.0,0.011883370578289032,1.0,0.6377266645431519,0.8063636422157288
194.0,0.011798969469964504,1.0,0.6380383968353271,0.8063636422157288
195.0,0.011715568602085114,1.0,0.6383494138717651,0.8063636422157288
196.0,0.011633132584393024,1.0,0.638659656047821,0.8063636422157288
197.0,0.011551658622920513,1.0,0.6389692425727844,0.8063636422157288
198.0,0.011471121571958065,1.0,0.6392779350280762,0.8063636422157288
199.0,0.011391512118279934,1.0,0.6395858526229858,0.8063636422157288
200.0,0.011312806978821754,1.0,0.6398930549621582,0.8063636422157288
201.0,0.011235008016228676,1.0,0.6401994824409485,0.8063636422157288
202.0,0.011158086359500885,1.0,0.6405051946640015,0.8063636422157288
203.0,0.011082032695412636,1.0,0.6408101320266724,0.8063636422157288
204.0,0.011006837710738182,1.0,0.641114354133606,0.8063636422157288
205.0,0.010932477191090584,1.0,0.6414176821708679,0.8063636422157288
206.0,0.010858948342502117,1.0,0.6417203545570374,0.8063636422157288
207.0,0.01078623067587614,1.0,0.6420223116874695,0.8063636422157288
208.0,0.010714319534599781,1.0,0.6423234343528748,0.8063636422157288
209.0,0.010643194429576397,1.0,0.6426239013671875,0.8063636422157288
210.0,0.010572847910225391,1.0,0.6429235935211182,0.8063636422157288
211.0,0.01050326693803072,1.0,0.6432223916053772,0.8063636422157288
212.0,0.010434444062411785,1.0,0.6435205340385437,0.8063636422157288
213.0,0.010366357862949371,1.0,0.6438180804252625,0.8063636422157288
214.0,0.010299007408320904,1.0,0.6441147923469543,0.8063636422157288
215.0,0.010232377797365189,1.0,0.6444106698036194,0.8063636422157288
216.0,0.010166455060243607,1.0,0.6447058320045471,0.8054545521736145
217.0,0.010101232677698135,1.0,0.6450003981590271,0.8054545521736145
218.0,0.010036694817245007,1.0,0.6452940702438354,0.8054545521736145
219.0,0.00997284334152937,1.0,0.6455870866775513,0.8045454621315002
220.0,0.009909654967486858,1.0,0.645879328250885,0.8045454621315002
221.0,0.009847124107182026,1.0,0.6461707949638367,0.8045454621315002
222.0,0.009785247035324574,1.0,0.6464617848396301,0.8045454621315002
223.0,0.00972400326281786,1.0,0.6467519402503967,0.8045454621315002
224.0,0.009663396514952183,1.0,0.6470414400100708,0.8045454621315002
225.0,0.009603409096598625,1.0,0.647330105304718,0.8045454621315002
226.0,0.009544032625854015,1.0,0.6476181149482727,0.8045454621315002
227.0,0.009485260583460331,1.0,0.6479054689407349,0.8045454621315002
228.0,0.009427082724869251,1.0,0.6481921672821045,0.8045454621315002
229.0,0.009369490668177605,1.0,0.6484780311584473,0.8045454621315002
230.0,0.009312480688095093,1.0,0.6487632989883423,0.8045454621315002
231.0,0.009256038814783096,1.0,0.6490477919578552,0.8045454621315002
232.0,0.009200161322951317,1.0,0.6493317484855652,0.8045454621315002
233.0,0.009144836105406284,1.0,0.6496150493621826,0.8054545521736145
234.0,0.009090056642889977,1.0,0.649897575378418,0.8054545521736145
235.0,0.00903581827878952,1.0,0.6501795053482056,0.8054545521736145
236.0,0.00898211169987917,1.0,0.6504607796669006,0.8054545521736145
237.0,0.008928927592933178,1.0,0.6507412791252136,0.8045454621315002
238.0,0.008876261301338673,1.0,0.6510212421417236,0.8045454621315002
239.0,0.008824106305837631,1.0,0.6513004302978516,0.8045454621315002
240.0,0.008772454224526882,1.0,0.651578962802887,0.8045454621315002
241.0,0.008721297606825829,1.0,0.6518568992614746,0.8045454621315002
242.0,0.008670637384057045,1.0,0.6521342396736145,0.8045454621315002
243.0,0.00862045492976904,1.0,0.6524109244346619,0.8045454621315002
244.0,0.008570747449994087,1.0,0.6526868343353271,0.8045454621315002
245.0,0.00852151121944189,1.0,0.6529622077941895,0.8045454621315002
246.0,0.008472737856209278,1.0,0.6532369256019592,0.8045454621315002
247.0,0.008424426428973675,1.0,0.6535109877586365,0.8045454621315002
248.0,0.00837656669318676,1.0,0.6537843942642212,0.8045454621315002
249.0,0.00832915585488081,1.0,0.6540571451187134,0.8045454621315002
250.0,0.00828218087553978,1.0,0.6543294191360474,0.8045454621315002
